Seconds,Engine Speed - (G28),Injection Timing,Mass Air Flow - Sensor (G70),Throttle Valve Angle,Ignition - Timing Angle,Vehicle Speed,Boost Pressure - (actual),,,,,
71.94,1480,0,4.78,4.7,-5.3,32,920,0
72.14,1440,0,4.64,4.3,-5.3,31,920,0
72.32,1360,0,4.44,4.3,-4.5,30,920,0
72.51,1280,0,4.42,4.3,-7.5,29,920,0
72.71,1000,1.02,4,3.9,-8.3,27,920,0
72.9,960,1.28,6.25,5.5,21,26,920,0
73.09,1000,1.28,5.75,5.9,5.3,24,920,0
73.29,960,1.28,4.31,4.7,-6.8,22,920,0
73.48,920,1.02,4.69,4.3,-2.3,20,920,0
73.68,880,1.28,4.44,4.7,-2.3,18,920,0
73.87,880,1.28,4.5,4.3,0.8,16,920,0
74.06,840,1.28,4.22,4.3,1.5,15,920,0
74.26,840,1.28,4.39,4.3,3.8,13,910,0
74.45,840,1.28,4.31,4.3,4.5,12,910,0
74.64,840,1.28,4.42,4.3,4.5,12,910,0
74.84,840,1.28,4.31,4.3,3.8,11,910,0
75.03,800,1.28,4.39,4.3,4.5,11,910,0
75.21,840,1.28,4.42,4.3,5.3,10,910,0
75.42,840,2.29,4.33,4.3,6,10,910,0
75.62,1080,2.55,10.58,12.5,6,10,900,0
75.84,1280,1.53,6.5,5.9,-9,10,910,0
76.03,1280,1.28,6.92,6.3,9,10,920,0
76.21,1200,1.28,6.67,6.3,20.3,10,920,0
76.42,1120,1.53,6.67,6.3,21.8,10,920,0
76.61,1200,1.53,7.75,6.7,21,10,920,0
76.79,1160,1.79,8.08,7.5,21,10,920,0
76.99,1240,1.79,8.42,7.8,20.3,10,920,0
77.18,1240,2.04,9.39,8.6,20.3,10,920,0
77.37,1280,2.04,9.39,8.2,20.3,10,920,0
77.57,1320,2.04,10.08,8.6,20.3,11,920,0
77.76,1240,1.28,4.89,8.6,-3.8,11,930,0
77.96,1200,1.02,4.31,4.3,-5.3,11,920,0
78.15,1080,1.02,3.89,3.9,-4.5,11,920,0
78.34,1000,1.02,4.08,4.3,6.8,11,920,0
78.55,920,1.02,4.31,4.3,6,11,920,0
78.73,880,1.02,4.14,3.9,4.5,11,920,0
78.92,840,1.02,3.97,3.9,6,10,920,0
79.13,800,1.28,4.17,3.9,6.8,10,910,0
79.31,800,1.28,4.08,3.9,13.5,9,910,0
79.5,800,1.28,4.36,4.3,14.3,8,910,0
79.7,800,1.28,4.53,4.3,5.3,7,910,0
79.89,840,1.28,4.44,4.3,3,6,910,0
80.09,840,1.28,4.31,4.3,2.3,5,910,0
80.28,840,1.28,4.17,4.3,3,4,910,0
80.47,800,1.28,4.53,4.3,4.5,3,910,0
80.67,800,1.28,4.69,4.3,3.8,3,910,0
80.85,800,1.28,4.86,4.7,0,2,910,0
81.04,840,1.28,4.61,4.7,-0.8,1,910,0
81.26,840,1.28,4.56,4.3,-1.5,0,910,0
81.46,840,1.28,4.53,4.3,-0.8,0,910,0
81.67,840,1.28,4.75,4.3,0.8,0,910,0
81.85,840,1.28,4.47,4.3,-0.8,0,910,0
82.05,840,1.28,4.56,4.3,0,0,910,0
82.24,840,1.28,4.53,4.3,0,0,910,0
82.43,840,1.28,4.14,4.3,0,0,910,0
82.62,840,1.28,4.42,4.3,1.5,0,910,0
82.82,840,1.28,4.61,4.3,1.5,0,910,0
83.01,840,1.28,4.58,4.7,0,0,910,0
83.23,840,1.28,4.58,4.7,-0.8,0,910,0
83.42,840,1.28,4.67,4.7,-0.8,0,910,0
83.61,840,1.28,4.67,4.3,-0.8,0,910,0
83.81,840,1.28,4.69,4.3,-1.5,0,910,0
84,800,1.28,4.69,4.3,-0.8,0,910,0
84.18,800,1.28,4.58,4.3,-0.8,0,910,0
84.38,840,1.28,4.72,4.3,-0.8,0,910,0
84.58,840,1.28,4.5,4.3,-1.5,0,910,0
84.79,800,1.28,4.53,4.3,0,0,910,0
84.98,800,1.28,4.33,4.3,0.8,0,910,0
85.17,800,1.28,4.64,4.3,1.5,0,910,0
85.37,800,1.28,4.47,4.3,0.8,0,910,0
85.56,800,1.28,4.5,4.3,0.8,0,910,0
85.75,800,1.28,4.47,4.3,0.8,0,910,0
85.95,800,1.28,4.42,4.3,0.8,0,910,0
86.14,800,1.28,4.56,4.3,0.8,0,910,0
86.32,800,1.28,4.31,4.3,0.8,0,910,0
86.55,800,1.28,4.36,4.3,1.5,0,910,0
86.73,800,1.28,4.39,4.3,1.5,0,910,0
86.93,800,1.28,4.67,4.3,0,0,910,0
87.12,800,1.28,4.31,4.3,0,0,910,0
87.31,840,1.28,4.42,4.3,0.8,0,910,0
87.51,840,1.28,4.42,4.3,1.5,0,910,0
87.7,840,1.28,4.67,4.3,1.5,0,910,0
87.89,840,1.28,4.42,4.3,0,0,910,0
88.09,840,1.28,4.56,4.3,-0.8,0,910,0
88.28,840,1.28,4.81,4.3,0,0,910,0
88.46,840,1.28,4.61,4.3,-1.5,0,910,0
88.67,840,1.28,4.64,4.3,-0.8,0,910,0
88.85,800,1.28,4.36,4.3,-0.8,0,910,0
89.06,800,1.28,4.58,4.3,0,0,910,0
89.24,800,1.28,4.58,4.3,-0.8,0,910,0
89.43,800,1.28,4.58,4.3,-0.8,0,910,0
89.64,800,1.28,4.44,4.3,0,0,910,0
89.82,800,1.28,4.5,4.3,0.8,0,910,0
90.01,800,1.28,4.31,4.3,0.8,0,910,0
90.22,800,1.28,4.56,4.3,1.5,0,910,0
90.4,800,1.28,4.44,4.3,0.8,0,910,0
90.59,800,1.28,4.56,4.3,0,0,910,0
90.8,800,1.28,4.5,4.3,0.8,0,910,0
